|Y_article|_coordinates|_sent|a_head_form|a_head_number|a_head_pos|a_hypernyms|a_non_article_det|a_parent|a_pos_after_head|a_pos_before_head|a_referent|a_words_after_head|a_words_after_np|a_words_before_head|a_words_before_np|b_head_pos_simple|b_head_proper|b_is_postmodified|b_non_article_det_extended|b_postmodification_length|b_postmodification_pp_of|b_postmodification_type|b_postmodification_type_specific|b_predicate_form|b_referent|b_relative_position|Y_PREDICTED|Y_TRUE
6818|A|"data/parsed/22/wsj_2252.mrg|6|29"|Gatoil Suisse owns an oil refinery in Switzerland with [ a capacity ] of 70,000 barrels a day , along with a network of gasoline retailing outlets .|capacity|sg|NN|[u'capability.n.01']||NP|[]|[]|False|[]|['of', '70,000']|[]|['Switzerland', 'with']|NN|False|True|False|6|True|PP|of|owns|False|0.36|THE|A
6821|A|"data/parsed/22/wsj_2252.mrg|6|57"|Gatoil Suisse owns an oil refinery in Switzerland with a capacity of 70,000 barrels a day , along with [ a network ] of gasoline retailing outlets .|network|sg|NN|[u'system.n.02']||NP|[]|[]|False|[]|['of', 'gasoline']|[]|['along', 'with']|NN|False|True|False|5|True|PP|of|owns|False|0.76|THE|A
6832|A|"data/parsed/22/wsj_2253.mrg|1|99"|While Friday 's plunging stock market prompted new fears about the economy 's prospects , a little-known indicator that has faithfully foreshadowed the economy 's ups and downs by exceptionally long lead times points to [ a sustained rise ] in overall business activity .|rise|sg|NN|[u'emergence.n.01']||NP|[]|['JJ']|False|[]|['in', 'overall']|['sustained']|[u'point', 'to']|NN|False|True|False|5|False|PP|in|points|False|0.853658536585|THE|A
6863|A|"data/parsed/22/wsj_2253.mrg|5|68"|In contrast , the Commerce Department 's widely followed index of leading indicators , while up in August , has fallen repeatedly since reaching [ a high ] early this year .|high|sg|NN|[u'degree.n.01']||VP|[]|[]|True|[]|['early', 'this']|[]|['since', u'reach']|NN|False|False|False|0|False|||reaching|True|0.827586206897|THE|A
6890|A|"data/parsed/22/wsj_2253.mrg|9|23"|The group normally convenes only when [ a change ] in the economy 's general course seems likely .|change|sg|NN|[u'happening.n.01']||NP|[]|[]|False|[]|['in']|[]|['only', 'when']|NN|False|True|False|6|False|PP|in|seems|False|0.375|THE|A
6945|A|"data/parsed/22/wsj_2253.mrg|17|14"|The indicator reached [ a peak ] in January 1929 and then fell steadily up to and through the crash .|peak|sg|NN|[u'limit.n.06']||NP|[]|[]|False|[]|['in', 'January']|[]|['indicator', u'reach']|NN|False|True|False|3|False|PP|in|fell|False|0.166666666667|THE|A
6969|A|"data/parsed/22/wsj_2253.mrg|22|25"|Other components of the long leading indicator include [ a ratio ] of prices to unit labor costs in manufacturing industries , the M2 version of the money supply , adjusted for inflation , and the volume of new home-building permits .|ratio|sg|NN|[u'magnitude_relation.n.01']||NP|[]|[]|False|[]|['of', u'price']|[]|['indicator', 'include']|NN|False|True|False|2|True|PP|of|include|False|0.205128205128|THE|A
6998|A|"data/parsed/22/wsj_2253.mrg|25|13"|It was assigned [ a mark ] of 80 out of a possible 100 , compared with scores ranging as low as 69 for the other components .|mark|sg|NN|[u'evaluation.n.02']||NP|[]|[]|False|[]|['of', '<number>']|[]|[u'be', u'assign']|NN|False|True|False|8|True|PP|of|was|False|0.12|THE|A
7142|A|"data/parsed/22/wsj_2256.mrg|1|14"|THE STOCK MARKET AVOIDED [ a repeat ] of Black Monday as prices recovered from an early slide , spurred by bargain-hunting institutions and program traders .|repeat|sg|NN|[u'periodic_event.n.01']||NP|[]|[]|False|[]|['of', 'Black']|[]|['MARKET', 'AVOIDED']|NN|False|True|False|3|True|PP|of|AVOIDED|False|0.166666666667|THE|A
7145|A|"data/parsed/22/wsj_2256.mrg|1|41"|THE STOCK MARKET AVOIDED a repeat of Black Monday as prices recovered from [ an early slide , ] spurred by bargain-hunting institutions and program traders .|slide|sg|NN|[u'plate_glass.n.01']||NP|[',']|['JJ']|False|[',']|[u'spur', 'by']|['early']|[u'recover', 'from']|NN|False|True|False|8|False|VP|spurred|recovered|False|0.590909090909|THE|A
7170|A|"data/parsed/22/wsj_2256.mrg|7|31"|Tokyo stock prices bounced back in early trading Tuesday following [ a 1.8 % plunge ] on Monday .|plunge|sg|NN|[u'swimming.n.01']||NP|[]|['CD', 'NN']|True|[]|['on', 'Monday']|['<number>', '%']|['Tuesday', u'follow']|NN|False|True|False|3|False|PP|on|bounced|True|0.714285714286|THE|A
7182|A|"data/parsed/22/wsj_2256.mrg|11|8"|Also , [ a UAL group ] tried to get financing for a lower bid , possibly $ 250 a share .|group|sg|NN|[u'abstraction.n.06']||S|[]|['NNP']|False|[]|[u'try', 'to']|['UAL']|['Also', ',']|NN|False|False|False|0|False|||tried|False|0.111111111111|THE|A
7194|A|"data/parsed/22/wsj_2256.mrg|13|45"|Leveraged buy-outs of airlines would be subject to approval by the transportation secretary under [ a bill ] passed by a House subcommittee .|bill|sg|NN|[u'legal_document.n.01']||NP|[]|[]|False|[]|[u'pass', 'by']|[]|['secretary', 'under']|NN|False|True|False|6|False|VP|passed|would|False|0.666666666667|THE|A
7195|A|"data/parsed/22/wsj_2256.mrg|13|56"|Leveraged buy-outs of airlines would be subject to approval by the transportation secretary under a bill passed by [ a House subcommittee . ]|subcommittee|sg|NN|[u'committee.n.01']||PP|['.']|['NNP']|False|['.']|[]|['House']|[u'pass', 'by']|NN|False|False|False|0|False|||would|False|0.947368421053|THE|A
7201|A|"data/parsed/22/wsj_2256.mrg|15|17"|The computer giant partly cited [ a stronger dollar ] and a delay in shipping a new high-end disk drive .|dollar|sg|NN|[u'monetary_unit.n.01']||NP|[]|['JJR']|False|[]|['and']|[u'strong']|['partly', u'cite']|NN|False|True|False|1|False|CC|and|cited|False|0.294117647059|THE|A
7202|A|"data/parsed/22/wsj_2256.mrg|15|27"|The computer giant partly cited a stronger dollar and [ a delay ] in shipping a new high-end disk drive .|delay|sg|NN|[u'pause.n.01']||NP|[]|[]|False|[]|['in', u'ship']|[]|['dollar', 'and']|NN|False|True|False|8|False|PP|in|cited|False|0.5|THE|A
7227|A|"data/parsed/22/wsj_2256.mrg|20|26"|Darman hopes to prod Congress to finish [ a deficit plan . ]|plan|sg|NN|[u'idea.n.01']||VP|['.']|['NN']|True|['.']|[]|['deficit']|['to', 'finish']|NN|False|False|False|0|False|||to|True|0.875|THE|A
7229|A|"data/parsed/22/wsj_2256.mrg|21|24"|The S&L bailout agency would be restricted by [ a new bill ] in how it raises capital .|bill|sg|NN|[u'legal_document.n.01']||PP|[]|['JJ']|False|[]|['in', 'how']|['new']|[u'restrict', 'by']|NN|False|False|False|0|False|||would|False|0.533333333333|THE|A
7235|A|"data/parsed/22/wsj_2256.mrg|23|3"|[ A natural gas rule ] was struck down by a federal appeals court .|rule|sg|NN|[u'concept.n.01']||S|[]|['JJ', 'NN']|False|[]|[u'be', u'strike']|['natural', 'gas']|[]|NN|False|False|False|0|False|||was|False|0.0|THE|A
7236|A|"data/parsed/22/wsj_2256.mrg|23|24"|A natural gas rule was struck down by [ a federal appeals court . ]|court|sg|NN|[u'assembly.n.04']||PP|['.']|['JJ', 'NNS']|False|['.']|[]|['federal', u'appeal']|['down', 'by']|NN|False|False|False|0|False|||was|False|0.888888888889|THE|A
7244|A|"data/parsed/22/wsj_2256.mrg|25|25"|The Supreme Court agreed to decide whether [ a federal court ] may dismantle a merger that has won regulatory approval but been ruled anticompetitive in a private suit .|court|sg|NN|[u'assembly.n.04']||S|[]|['JJ']|True|[]|['may', 'dismantle']|['federal']|['decide', 'whether']|NN|False|False|False|0|False|||may|True|0.269230769231|THE|A
7245|A|"data/parsed/22/wsj_2256.mrg|25|39"|The Supreme Court agreed to decide whether a federal court may dismantle [ a merger ] that has won regulatory approval but been ruled anticompetitive in a private suit .|merger|sg|NN|[u'consolidation.n.02']||NP|[]|[]|False|[]|['that', u'have']|[]|['may', 'dismantle']|NN|False|True|False|5|False|SBAR|that|may|False|0.444444444444|THE|A
7255|A|"data/parsed/22/wsj_2256.mrg|27|33"|Bear Stearns posted a 7.5 % gain , while PaineWebber had [ a decline ] due to a year-ago gain .|decline|sg|NN|[u'decrease.n.02']||VP|[]|[]|False|[]|['due', 'to']|[]|['PaineWebber', u'have']|NN|False|False|False|0|False|||had|False|0.611111111111|THE|A
7256|A|"data/parsed/22/wsj_2256.mrg|27|44"|Bear Stearns posted a 7.5 % gain , while PaineWebber had a decline due to [ a year-ago gain . ]|gain|sg|NN|[u'indefinite_quantity.n.01']||PP|['.']|['JJ']|False|['.']|[]|['year-ago']|['due', 'to']|NN|False|False|False|0|False|||had|True|0.9375|THE|A
7531|A|"data/parsed/22/wsj_2258.mrg|4|58"|Under the agreement , Intel will invest $ 3 million to acquire a 4 % stake in Alliant , [ a maker ] of minisupercomputers for scientists and engineers .|maker|sg|NN|[u'creator.n.02']||NP|[]|[]|False|[]|['of', 'minisupercomputers']|[]|['Alliant', ',']|NN|False|True|False|7|True|PP|of|to|False|0.703703703704|THE|A
7540|A|"data/parsed/22/wsj_2258.mrg|5|55"|Alliant , based in Littleton , Mass. , will license its parallel-computing technologies to Intel , providing users [ a way ] to let many i860 microprocessors in a single computer work on a problem simultaneously .|way|sg|NN|[u'property.n.02']||NP|[]|[]|False|[]|['to', 'let']|[]|[u'provide', u'user']|NN|False|True|False|15|False|SBAR|to|providing|False|0.529411764706|THE|A
7543|A|"data/parsed/22/wsj_2258.mrg|5|93"|Alliant , based in Littleton , Mass. , will license its parallel-computing technologies to Intel , providing users a way to let many i860 microprocessors in a single computer work on [ a problem ] simultaneously .|problem|sg|NN|[u'difficulty.n.03']||PP|[]|[]|False|[]|['simultaneously', '.']|[]|['work', 'on']|NN|False|False|False|0|False|||work|False|0.911764705882|THE|A
7555|A|"data/parsed/22/wsj_2259.mrg|1|60"|Omnicare Inc. , which intends to expand its position in the medical and dental markets , said it acquired [ a cotton and gauze products division ] from closely held Sterile Products Corp. for $ 8.2 million .|division|sg|NN|[u'army_unit.n.01']||VP|[]|['NN', 'CC', 'NN', 'NNS']|False|[]|['from', 'closely']|['cotton', 'and', 'gauze', u'product']|['it', u'acquire']|NN|False|False|False|0|False|||acquired|False|0.612903225806|THE|A
7648|A|"data/parsed/22/wsj_2261.mrg|4|52"|J.P. Industries , which is based in Ann Arbor , Mich. , said the sale completes [ a previously announced program ] to divest itself of its hardware and plumbing supplies operations .|program|sg|NN|[u'idea.n.01']||NP|[]|['RB', 'VBN']|False|[]|['to', 'divest']|['previously', u'announce']|['sale', u'complete']|NN|False|True|False|11|False|SBAR|to|completes|False|0.571428571429|THE|A
7663|A|"data/parsed/22/wsj_2262.mrg|2|4"|[ A unit ] of troubled Southmark Corp. , the operator of nursing homes and retirement centers said it sustained a net loss of $ 1.6 million , or nine cents a share , compared with net income of $ 1.3 million , or eight cents a share , a year earlier .|unit|sg|NN|[u'definite_quantity.n.01']||NP|[]|[]|False|[]|['of', 'troubled']|[]|[]|NN|False|True|False|5|True|PP|of|said|False|0.0|THE|A
7744|A|"data/parsed/22/wsj_2264.mrg|1|3"|[ An American journalist ] now is standing trial in Namibia .|journalist|sg|NN|[u'writer.n.01']||S|[]|['JJ']|False|[]|['now', u'be']|['American']|[]|NN|False|False|False|0|False|||is|False|0.0|THE|A
7752|A|"data/parsed/22/wsj_2264.mrg|2|65"|This is the place that world opinion has been celebrating over in the expectation that it 's going to hold [ an election . ]|election|sg|NN|[u'vote.n.02']||VP|['.']|[]|False|['.']|[]|[]|['to', 'hold']|NN|False|False|False|0|False|||to|False|0.952380952381|THE|A
7770|A|"data/parsed/22/wsj_2264.mrg|6|36"|Mr. Stanley is on trial over charges that he violated [ a proclamation , ] issued by the South African administrator general earlier this year , which made it a crime punishable by two years in prison for any person to `` insult , disparate or belittle '' the election commission .|proclamation|sg|NN|[u'statement.n.01']||NP|[',']|[]|False|[',']|[u'issue', 'by']|[]|['he', u'violate']|NN|False|True|False|37|False|VP|issued|violated|False|0.208333333333|THE|A
7829|A|"data/parsed/22/wsj_2264.mrg|13|26"|He interviewed Mr. O'Linn , head of [ a commission ] charged with investigating electoral intimidation , and reported that Mr. O'Linn was openly sympathetic to SWAPO and indeed had defended its leaders in court .|commission|sg|NN|[u'administrative_unit.n.01']||NP|[]|[]|False|[]|[u'charge', 'with']|[]|['head', 'of']|NN|False|True|False|6|False|VP|charged|interviewed|False|0.212121212121|THE|A
7855|A|"data/parsed/22/wsj_2264.mrg|17|26"|Mr. Stanley 's arrest is the latest in [ a series ] of incidents that threaten to derail Namibia 's elections .|series|sg|NN|[u'ordering.n.01']||NP|[]|[]|False|[]|['of', u'incident']|[]|[u'late', 'in']|NN|False|True|False|10|True|PP|of|is|False|0.421052631579|THE|A
7891|A|"data/parsed/22/wsj_2265.mrg|3|34"|Later , however , it became more of an undercurrent than [ a dominating force ] as individual markets reacted more to their own factors .|force|sg|NN|[u'influence.n.01']||PP|[]|['NN']|False|[]|['as', 'individual']|['dominating']|['undercurrent', 'than']|NN|False|False|False|0|False|||became|False|0.5|THE|A
7908|A|"data/parsed/22/wsj_2265.mrg|5|34"|Copper and crude oil reacted sharply to the concern that [ a crash ] yesterday could have a potentially devastating effect on the economy .|crash|sg|NN|[u'noise.n.01']||NP|[]|[]|False|[]|['yesterday', 'could']|[]|['concern', 'that']|NN|False|True|False|1|False|NPB|yesterday|could|False|0.454545454545|THE|A
7930|A|"data/parsed/22/wsj_2265.mrg|10|33"|Livestock and meat prices , however , dropped on concern that [ a financial crisis ] would cut consumption of beef and pork .|crisis|sg|NN|[u'situation.n.03']||S|[]|['JJ']|False|[]|['would', 'cut']|['financial']|['concern', 'that']|NN|False|False|False|0|False|||would|False|0.55|THE|A
7947|A|"data/parsed/22/wsj_2265.mrg|14|23"|The more active December delivery gold settled with [ a gain ] of $ 3.90 an ounce at $ 371.20 , after trading as high as $ 374 .|gain|sg|NN|[u'indefinite_quantity.n.01']||NP|[]|[]|True|[]|['of', '$']|[]|[u'settle', 'with']|NN|False|True|False|5|True|PP|of|settled|True|0.307692307692|THE|A
7992|A|"data/parsed/22/wsj_2265.mrg|21|72"|On Black Monday , Oct. 19 , 1987 , the October contract tacked on further gains , rising to as high as $ 491.50 for [ a gain ] of almost $ 20 on top of the Friday advances , before giving up almost $ 10 of that at the close .|gain|sg|NN|[u'indefinite_quantity.n.01']||NP|[]|[]|False|[]|['of', 'almost']|[]|['<number>', 'for']|NN|False|True|False|4|True|PP|of|rising|True|0.510204081633|THE|A
8024|A|"data/parsed/22/wsj_2265.mrg|26|10"|He expects [ a drop ] in interest rates , which would help gold by keeping the dollar from rising .|drop|sg|NN|[u'sphere.n.05']||NP|[]|[]|False|[]|['in', 'interest']|[]|['He', u'expect']|NN|False|True|False|4|False|PP|in|expects|False|0.111111111111|THE|A
8043|A|"data/parsed/22/wsj_2265.mrg|30|32"|Worried that Friday 's 190-point stock market plunge might be [ a harbinger ] of things to come for the economy , petroleum futures traders called a halt to the recent string of increases in crude oil futures prices .|harbinger|sg|NN|[u'indication.n.01']||NP|[]|[]|False|[]|['of', u'thing']|[]|['might', 'be']|NN|False|True|False|8|True|PP|of|might|False|0.27027027027|THE|A
8106|A|"data/parsed/22/wsj_2265.mrg|41|40"|Prices were down from the outset of trading on concern that [ a drop ] in the stock market might create a weakened economy and a consequent reduction in copper use .|drop|sg|NN|[u'sphere.n.05']||NP|[]|[]|True|[]|['in']|[]|['concern', 'that']|NN|False|True|False|4|False|PP|in|might|True|0.379310344828|THE|A
8108|A|"data/parsed/22/wsj_2265.mrg|41|62"|Prices were down from the outset of trading on concern that a drop in the stock market might create [ a weakened economy ] and a consequent reduction in copper use .|economy|sg|NN|[u'system.n.02']||NP|[]|['JJ']|False|[]|['and']|['weakened']|['might', 'create']|NN|False|True|False|1|False|CC|and|might|False|0.678571428571|THE|A
8135|A|"data/parsed/22/wsj_2265.mrg|46|20"|`` For all intents and purposes , [ an agreement ] appears to have been achieved , '' he said .|agreement|sg|NN|[u'statement.n.01']||S|[]|[]|False|[]|[u'appear', 'to']|[]|[u'purpose', ',']|NN|False|False|False|0|False|||appears|False|0.388888888889|THE|A
8174|A|"data/parsed/22/wsj_2265.mrg|55|17"|The December contract ended with [ a loss ] of 0.22 cent a pound , at 74.48 cents .|loss|sg|NN|[u'transferred_property.n.01']||NP|[]|[]|False|[]|['of', '<number>']|[]|[u'end', 'with']|NN|False|True|False|6|True|PP|of|ended|False|0.3125|THE|A
8180|A|"data/parsed/22/wsj_2265.mrg|56|30"|Technical considerations following the hurricane , which was [ a factor ] in the market Friday , caused prices to decline yesterday , said S Ernest Simon , cotton specialist for Prudential-Bache Securities , New York .|factor|sg|NN|[u'cause.n.01']||NP|[]|[]|False|[]|['in']|[]|['which', u'be']|NN|False|True|False|3|False|PP|in|was|False|0.235294117647|THE|A
8232|A|"data/parsed/22/wsj_2265.mrg|66|3"|[ A price-depressing factor , ] one analyst said S , was that India , which had been expected to buy around 200,000 tons of sugar in the world market , did n't make any purchases .|factor|sg|NN|[u'cause.n.01']||S|[',']|['JJ']|False|[',']|['one', 'analyst']|['price-depressing']|[]|NN|False|False|False|0|False|||said|False|0.0|THE|A
8296|A|"data/parsed/22/wsj_2265.mrg|76|3"|[ A broad rally ] began when several major processors began buying futures contracts , apparently to take advantage of the price dip .|rally|sg|NN|[u'gathering.n.01']||S|[]|['JJ']|False|[]|[u'begin', 'when']|['broad']|[]|NN|False|False|False|0|False|||began|False|0.0|THE|A
8369|A|"data/parsed/22/wsj_2267.mrg|3|12"|DD Acquisition is [ a partnership ] of Unicorp Canada Corp. 's Kingsbridge Capital Group unit and Cara Operations Ltd .|partnership|sg|NN|[u'business.n.01']||NP|[]|[]|False|[]|['of', 'Unicorp']|[]|['Acquisition', u'be']|NN|False|True|False|14|True|PP|of|is|False|0.166666666667|THE|A
8373|A|"data/parsed/22/wsj_2267.mrg|4|28"|As previously reported , under the terms of [ a confidentiality agreement ] with Dunkin ' Donuts , the partners agreed to keep their offer open until Nov. 1 , and not to acquire any additional shares except through a tender offer expiring on that date .|agreement|sg|NN|[u'statement.n.01']||NP|[]|['NN']|False|[]|['with', 'Dunkin']|['confidentiality']|[u'term', 'of']|NN|False|True|False|5|False|PP|with|agreed|False|0.186046511628|THE|A
8379|A|"data/parsed/22/wsj_2267.mrg|4|107"|As previously reported , under the terms of a confidentiality agreement with Dunkin ' Donuts , the partners agreed to keep their offer open until Nov. 1 , and not to acquire any additional shares except through [ a tender offer ] expiring on that date .|offer|sg|NN|[u'speech_act.n.01']||NP|[]|['NN']|True|[]|[u'expire', 'on']|['tender']|['except', 'through']|NN|False|True|False|5|False|VP|expiring|to|True|0.860465116279|THE|A
8395|A|"data/parsed/22/wsj_2267.mrg|7|12"|Cara Operations , [ a food services concern , ] and Unicorp , a holding company with interests in oil and natural gas and financial services , are based in Toronto .|concern|sg|NN|[u'interest.n.01']||NP|[',']|['NN', 'NNS']|False|[',']|['and', 'Unicorp']|['food', u'service']|['Operations', ',']|NN|False|False|False|0|False|||are|False|0.115384615385|THE|A
8471|A|"data/parsed/22/wsj_2269.mrg|2|114"|The maker of home appliances said the process , which involves the use of a multilayer plastic bag during repairs to capture the gaseous substance and transport it to a recycling center , is already in use at [ a number ] of its service centers , and will be available to all authorized repair centers by spring .|number|sg|NN|[u'amount.n.02']||NP|[]|[]|False|[]|['of', 'its']|[]|['use', 'at']|NN|False|True|False|5|True|PP|of|is|False|0.678571428571|THE|A
8478|A|"data/parsed/22/wsj_2269.mrg|3|30"|Earlier repairs vented the CFCs out of the home through [ a hose ] directly into the atmosphere .|hose|sg|NN|[u'footwear.n.01']||PP|[]|[]|False|[]|['directly', 'into']|[]|['home', 'through']|NN|False|False|False|0|False|||vented|False|0.625|THE|A
8486|A|"data/parsed/22/wsj_2269.mrg|5|55"|But their use has been linked to a potentially dangerous depletion of the Earth 's ozone layer , and [ a number ] of companies are seeking to curtail use , or at least emission , of the substance .|number|sg|NN|[u'amount.n.02']||NP|[]|[]|True|[]|['of', u'company']|[]|[',', 'and']|NN|False|True|False|2|True|PP|of|are|True|0.513513513514|THE|A
8501|A|"data/parsed/22/wsj_2270.mrg|1|30"|Maxus Energy Corp. , Dallas , said it discovered [ a new oil field northeast ] of its previously discovered Intan Field in the southeast Sumatra area of Indonesia .|northeast|sg|NN|[u'compass_point.n.01']||NP|[]|['JJ', 'NN', 'NN']|False|[]|['of', 'its']|['new', 'oil', 'field']|['it', u'discover']|NN|False|True|False|6|True|PP|of|discovered|False|0.375|THE|A
8507|A|"data/parsed/22/wsj_2270.mrg|2|23"|Maxus said it did n't run [ a production test ] on the three discovery wells it drilled in the field , which is about 1.6 miles from the Intan Field , because the wells are similar to others drilled at its Intan and Widuri fields .|test|sg|NN|[u'experiment.n.02']||NP|[]|['NN']|False|[]|['on']|['production']|"[""n't"", 'run']"|NN|False|True|False|36|False|PP|on|did|False|0.139534883721|THE|A
8627|A|"data/parsed/22/wsj_2272.mrg|4|77"|Memotec said under the agreement , ISI , a Braintree , Mass. , provider of computer software and services to the insurance industry , will merge with [ a U.S. unit ] of Memotec created for that purpose .|unit|sg|NN|[u'definite_quantity.n.01']||NP|[]|['NNP']|False|[]|['of', 'Memotec']|['U.S.']|['merge', 'with']|NN|False|True|False|2|True|PP|of|will|False|0.771428571429|THE|A
8631|A|"data/parsed/22/wsj_2272.mrg|5|10"|Memotec is [ a Montreal-based maker ] of telecommunications products and provider of telecommunications and computer services .|maker|sg|NN|[u'creator.n.02']||NP|[]|['JJ']|False|[]|['of', u'telecommunication']|['Montreal-based']|['Memotec', u'be']|NN|False|True|False|11|True|PP|of|is|False|0.142857142857|THE|A
8649|A|"data/parsed/22/wsj_2272.mrg|7|89"|But it said Charles Johnston , ISI chairman and president , agreed to sell his 60 % stake in ISI to Memotec upon completion of the tender offer for [ a combination ] of cash , Memotec stock and debentures .|combination|sg|NN|[u'collection.n.01']||NP|[]|[]|False|[]|['of', 'cash']|[]|['offer', 'for']|NN|False|True|False|8|True|PP|of|to|False|0.763157894737|THE|A
8678|A|"data/parsed/22/wsj_2273.mrg|1|58"|CMS Energy Corp. , Jackson , Mich. , said it has resumed the purchase of its common stock under [ a program ] approved by its directors in 1987 .|program|sg|NN|[u'idea.n.01']||NP|[]|[]|False|[]|[u'approve', 'by']|[]|['stock', 'under']|NN|False|True|False|7|False|VP|approved|has|False|0.703703703704|THE|A
8717|A|"data/parsed/22/wsj_2274.mrg|1|14"|Hughes Aircraft Co. , [ a unit ] of General Motors Corp. , said it agreed to purchase the Electro-Optics Technology division of Perkin-Elmer Corp .|unit|sg|NN|[u'definite_quantity.n.01']||NP|[]|[]|False|[]|['of', 'General']|[]|['Co.', ',']|NN|False|True|False|5|True|PP|of|said|False|0.173913043478|THE|A
8747|A|"data/parsed/22/wsj_2274.mrg|6|34"|These are used aboard military helicopters to warn pilots that [ a laser weapon ] has been focused on them .|weapon|sg|NN|[u'instrument.n.01']||S|[]|['NN']|False|[]|[u'have', u'be']|['laser']|[u'pilot', 'that']|NN|False|False|False|0|False|||has|False|0.588235294118|THE|A
8764|A|"data/parsed/22/wsj_2275.mrg|1|21"|The Communications Workers of America ratified [ a new regional contract ] and all but one of the local agreements with Bell Atlantic Corp .|contract|sg|NN|[u'written_agreement.n.01']||NP|[]|['JJ', 'JJ']|False|[]|['and', 'all']|['new', 'regional']|['America', u'ratify']|NN|False|True|False|1|False|CC|and|ratified|False|0.3|THE|A
8843|A|"data/parsed/22/wsj_2276.mrg|7|75"|As trading opened yesterday morning on the Big Board , stocks of many of the nation 's biggest companies could n't open for trading because [ a wave ] of sell orders was overwhelming buyers .|wave|sg|NN|[u'movement.n.03']||NP|[]|[]|False|[]|['of', 'sell']|[]|['trading', 'because']|NN|False|True|False|3|True|PP|of|was|False|0.757575757576|THE|A
8856|A|"data/parsed/22/wsj_2276.mrg|10|13"|It ended with [ a gain ] of 88.12 points .|gain|sg|NN|[u'indefinite_quantity.n.01']||NP|[]|[]|True|[]|['of', '<number>']|[]|[u'end', 'with']|NN|False|True|False|4|True|PP|of|ended|True|0.375|THE|A
8881|A|"data/parsed/22/wsj_2276.mrg|15|62"|And many arbitragers , already reeling from Friday 's collapse of the UAL deal , were further hurt yesterday when [ a proposed takeover ] of AMR Corp. , the parent of American Airlines , collapsed .|takeover|sg|NN|[u'group_action.n.01']||NP|[]|['JJ']|False|[]|['of', 'AMR']|['proposed']|['yesterday', 'when']|NN|False|True|False|10|True|PP|of|collapsed|False|0.606060606061|THE|A
8895|A|"data/parsed/22/wsj_2276.mrg|19|12"|In London , [ a midday rally ] left the market 's major index off 3.2 % , and Tokyo 's leading stock index fell only 1.8 % in surprisingly lackluster trading .|rally|sg|NN|[u'gathering.n.01']||S|[]|['NN']|False|[]|[u'leave']|['midday']|['London', ',']|NN|False|False|False|0|False|||left|False|0.103448275862|THE|A
8932|A|"data/parsed/22/wsj_2276.mrg|24|35"|In Somerset , Wis. , Adrian Sween , who owns [ a supplier ] of nursing-home equipment and is n't active in the stock market , agrees .|supplier|sg|NN|[u'businessperson.n.01']||NP|[]|[]|False|[]|['of', 'nursing-home']|[]|['who', u'own']|NN|False|True|False|3|True|PP|of|owns|False|0.4|THE|A
8964|A|"data/parsed/22/wsj_2276.mrg|30|31"|And the widely disseminated opinion among most market experts that [ a crash ] was n't in store also helped calm investors .|crash|sg|NN|[u'noise.n.01']||S|[]|[]|False|[]|"[u'be', ""n't""]"|[]|[u'expert', 'that']|NN|False|False|False|0|False|||was|False|0.5|THE|A
8999|A|"data/parsed/22/wsj_2276.mrg|35|66"|So investors everywhere nervously eyed yesterday 's opening in Tokyo , where the Nikkei average of 225 blue-chip stocks got off to [ a rocky start . ]|start|sg|NN|[u'beginning.n.01']||PP|['.']|['JJ']|False|['.']|[]|['rocky']|['off', 'to']|NN|False|False|False|0|False|||got|False|0.95652173913|THE|A
9031|A|"data/parsed/22/wsj_2276.mrg|42|18"|Frankfurt 's opening was delayed [ a half hour ] because of a crush of sell orders .|hour|sg|NN|[u'time_unit.n.01']||NP|[]|['JJ']|False|[]|['because', 'of']|['half']|[u'be', u'delay']|NN|False|True|False|8|False|PP|because|was|False|0.357142857143|THE|A
9032|A|"data/parsed/22/wsj_2276.mrg|42|31"|Frankfurt 's opening was delayed a half hour because of [ a crush ] of sell orders .|crush|sg|NN|[u'leather.n.01']||NP|[]|[]|False|[]|['of', 'sell']|[]|['because', 'of']|NN|False|True|False|4|True|PP|of|was|False|0.666666666667|THE|A
9036|A|"data/parsed/22/wsj_2276.mrg|43|33"|`` The beginning was chaotic , '' says Nigel Longley , [ a broker ] for Commerzbank|broker|sg|NN|[u'businessperson.n.01']||NP|[]|[]|False|[]|['for', 'Commerzbank']|[]|['Longley', ',']|NN|False|True|False|2|False|PP|for||False|0.785714285714|THE|A
9041|A|"data/parsed/22/wsj_2276.mrg|44|32"|In London , the view from the trading floor of [ an American securities firm , ] Jefferies & Co. , also was troubling .|firm|sg|NN|[u'business.n.01']||NP|[',']|['JJ', 'NNS']|False|[',']|['Jefferies', '&']|['American', u'security']|['floor', 'of']|NN|False|True|False|4|False|NPB|Jefferies|was|False|0.526315789474|THE|A
9043|A|"data/parsed/22/wsj_2276.mrg|45|4"|[ A computer screen ] displaying 100 blue-chip stocks colors each one red when its price is falling .|screen|sg|NN|[u'surface.n.01']||NP|[]|['NN']|False|[]|[u'display', '<number>']|['computer']|[]|NN|False|True|False|4|False|VP|displaying|colors|False|0.0|THE|A
9048|A|"data/parsed/22/wsj_2276.mrg|46|12"|The screen was [ a sea ] of red .|sea|sg|NN|[u'body_of_water.n.01']||NP|[]|[]|False|[]|['of', 'red']|[]|['screen', u'be']|NN|False|True|False|3|True|PP|of|was|False|0.428571428571|THE|A
